Date Watched,Netflix_Title,Title,catalog_title,corrected_type,director,country,listed_in,duration,rating,release_year,match_method,match_score,is_technical_asset_title
2018-02-06 20:44:11,Family Guy: Saison 15: En coulisses (Épisode 4),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-06 20:22:02,Family Guy: Saison 15: Le gigolo (Épisode 3),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-06 20:12:05,Family Guy: Saison 15: Détournement aérien (Épisode 10),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-06 19:51:06,Family Guy: Saison 15: Les imposteurs de Noël (Épisode 9),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-06 19:32:15,Family Guy: Saison 15: Carter et Tricia (Épisode 8),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-06 19:11:04,Family Guy: Saison 15: Leçon de littérature (Épisode 7),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-06 18:47:26,Family Guy: Saison 15: Pour le bien de tous (Épisode 6),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-06 18:43:53,Family Guy: Saison 15: Le rendez-vous (Épisode 5),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-06 18:22:32,Family Guy: Saison 15: En coulisses (Épisode 4),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-06 17:52:28,Family Guy: Saison 15: Le gigolo (Épisode 3),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-06 17:33:09,Family Guy: Saison 15: Jouer son héritier (Épisode 2),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-06 06:21:47,Family Guy: Saison 15: Jouer son héritier (Épisode 2),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-06 06:00:46,Family Guy: Saison 15: Un groupe qui a du chien (Épisode 1),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-06 05:39:22,Family Guy: Saison 14: Sur la route de l'Inde (Épisode 20),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-06 05:34:37,"Family Guy: Saison 14: Cours, Chris, cours (Épisode 19)",Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-06 05:13:16,Family Guy: Saison 14: Les nouvelles aventures du bon vieux Tom (Épisode 18),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-06 05:01:55,Family Guy: Saison 14: La postière (Épisode 17),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-06 04:40:02,Family Guy: Saison 14: Coup chien (Épisode 16),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-06 04:18:24,Family Guy: Saison 14: Ce qui se passe au grenier... (Épisode 15),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-06 04:10:12,Family Guy: Saison 14: La loi Peter (Épisode 14),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-04 21:13:43,Family Guy: Saison 14: La loi Peter (Épisode 14),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-04 20:52:50,Family Guy: Saison 14: Chris le castrat (Épisode 13),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-04 20:32:06,Family Guy: Saison 14: Les dindons de la farce (Épisode 12),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-04 20:11:15,Family Guy: Saison 14: Kid Kodak (Épisode 11),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-04 20:09:40,Family Guy: Saison 14: Viens t'en à la maison (Épisode 10),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-04 20:05:19,Family Guy: Saison 14: Tirer dans le noir (Épisode 9),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-04 07:55:07,Family Guy: Saison 14: Tirer dans le noir (Épisode 9),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-04 07:34:18,Family Guy: Saison 14: Dos à Joe (Épisode 8),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-04 07:13:33,Family Guy: Saison 14: La femme de mon meilleur ami (Épisode 7),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-04 06:52:46,Family Guy: Saison 14: La sœur de Peter (Épisode 6),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-04 06:39:22,"Family Guy: Saison 14: Peter, Chris et Brian (Épisode 5)",Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-04 06:18:38,Family Guy: Saison 14: Activité Peternormale (Épisode 4),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-04 06:16:43,Family Guy: Saison 14: Amitié robotisée (Épisode 3),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-03 21:51:03,Family Guy: Saison 14: Amitié robotisée (Épisode 3),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-03 21:30:16,Family Guy: Saison 14: Le père au fils roulant (Épisode 2),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-03 21:09:24,Family Guy: Saison 14: La surprise du chef (Épisode 1),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-03 20:48:24,Family Guy: Saison 13: Thérapie souple (Épisode 19),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-03 20:27:30,Family Guy: Saison 13: Génération Griffin (Épisode 18),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-03 20:06:45,Family Guy: Saison 13: Mise en boîte (Épisode 17),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-03 19:48:55,Family Guy: Saison 13: Des soumis et des pommes (Épisode 16),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-03 19:07:11,Family Guy: Saison 13: Prise de risques (Épisode 15),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-03 19:03:47,Family Guy: Saison 13: Le chéri de ces dames (Épisode 14),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-03 18:42:51,Family Guy: Saison 13: Stewhybride (Épisode 13),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-03 18:37:54,Family Guy: Saison 13: La grande encyclopédie (Épisode 12),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-03 12:28:17,Family Guy: Saison 13: La grande encyclopédie (Épisode 12),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-03 12:15:23,Family Guy: Saison 13: Mère et fils (Épisode 11),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-03 11:54:29,Family Guy: Saison 13: Meg prend son pied (Épisode 10),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-03 11:33:37,Family Guy: Saison 13: Brian n'est pas brillant (Épisode 9),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-03 11:07:44,Family Guy: Saison 13: Sale temps pour Chris Griffin (Épisode 8),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-03 10:47:00,"Family Guy: Saison 13: 2000 ans, toujours puceau (Épisode 7)",Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-03 10:26:08,Family Guy: Saison 13: Les dindons de la garce (Épisode 6),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-03 10:06:32,Family Guy: Saison 13: Dent pour dent (Épisode 5),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-03 09:59:02,Family Guy: Saison 13: Dent pour dent (Épisode 5),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-03 09:37:45,Family Guy: Saison 13: Business gâteaux (Épisode 4),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-03 09:16:57,Family Guy: Saison 13: La course au livre (Épisode 3),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-03 09:04:58,Family Guy: Saison 13: Les Grifson : 2e saison (Épisode 2),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-03 08:50:52,Family Guy: Saison 13: Les Grifson : 1re saison (Épisode 1),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-02 21:20:27,Family Guy: Saison 13: Les Grifson : 1re saison (Épisode 1),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-02 21:16:39,Family Guy: Saison 12: À la recherche de Dieu (Épisode 21),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-02 21:11:55,Family Guy: Saison 12: Stewie file à l'anglaise (Épisode 20),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-02 21:03:50,Family Guy: Saison 12: Scène de ménage (Épisode 19),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-02 20:43:10,Family Guy: Saison 12: Chassez le naturel (Épisode 18),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-02 20:42:49,Family Guy: Saison 12: Noir c'est noir (Épisode 17),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-02 20:08:03,Family Guy: Saison 12: Noir c'est noir (Épisode 17),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-02 19:47:18,Family Guy: Saison 12: L'homme le plus intéressent du monde (Épisode 16),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-02 19:44:59,Family Guy: Saison 12: La guerre de la banquette (Épisode 15),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-02 19:44:42,Family Guy: Saison 12: La guerre de la banquette (Épisode 15),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-01 21:17:01,Family Guy: Saison 12: La guerre de la banquette (Épisode 15),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-01 20:27:23,Family Guy: Saison 12: La guerre de la banquette (Épisode 15),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-01 20:06:37,Family Guy: Saison 12: Fumer tue (Épisode 14),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-01 19:45:59,Family Guy: Saison 12: L'héritier de Carter (Épisode 13),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-02-01 19:42:48,Family Guy: Saison 12: Thelma et Mouise (Épisode 12),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-31 04:29:49,Family Guy: Saison 12: Thelma et Mouise (Épisode 12),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-31 04:27:14,Family Guy: Saison 12: Brian est un mauvais père (Épisode 11),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-31 04:20:43,"Family Guy: Saison 12: Bonne nuit, les petits (Épisode 10)",Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-30 04:40:36,"Family Guy: Saison 12: Bonne nuit, les petits (Épisode 10)",Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-30 04:19:54,Family Guy: Saison 12: Transpalette et érection (Épisode 9),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-30 04:12:29,Family Guy: Saison 12: Le miracle de Noël (Épisode 8),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-29 20:40:10,Family Guy: Saison 12: Le miracle de Noël (Épisode 8),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-29 20:11:24,Family Guy: Saison 12: Griffin & Quagmire (Épisode 7),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-29 19:50:36,Family Guy: Saison 12: Une vie de chien (Épisode 6),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-29 19:48:13,Family Guy: Saison 12: Parlo italien (Épisode 5),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-28 21:46:08,Family Guy: Saison 12: Parlo italien (Épisode 5),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-28 21:25:19,Family Guy: Saison 12: La brute (Épisode 4),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-28 21:06:10,Family Guy: Saison 12: Glenn en peine (Épisode 3),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-28 20:45:22,Family Guy: Saison 12: Mini-Peter (Épisode 2),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-28 20:34:46,Family Guy: Saison 12: Tirez la chasse au trésor (Épisode 1),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-28 00:00:09,Family Guy: Saison 12: Tirez la chasse au trésor (Épisode 1),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-27 23:39:25,Family Guy: Saison 11: La fièvre du Country Club (Épisode 23),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-27 23:17:54,Family Guy: Saison 11: Voyages à Las Vegas (Épisode 22),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-27 22:56:23,Family Guy: Saison 11: Breaking Bide (Épisode 21),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-27 22:35:37,Family Guy: Saison 11: Y a-t-il un ivrogne pour sauver l'huître ? (Épisode 20),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-27 22:14:29,Family Guy: Saison 11: Il faut sauver Rupert (Épisode 19),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-27 21:54:51,Family Guy: Saison 11: Bigfat (Épisode 18),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-27 21:34:10,Family Guy: Saison 11: 12 hommes dans une poudrière (Épisode 17),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-27 21:09:47,Family Guy: Saison 11: Le cowboy au turban (Épisode 16),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-27 20:49:00,Family Guy: Saison 11: Call Girl (Épisode 15),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-27 20:28:09,"Family Guy: Saison 11: Qui vole un œuf, vole un bœuf (Épisode 14)",Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-27 20:06:33,Family Guy: Saison 11: Les massacres de la Saint-Valentin (Épisode 13),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-27 19:46:07,Family Guy: Saison 11: Épouse de seconde main (Épisode 12),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-27 19:25:15,Family Guy: Saison 11: La pièce de Brian (Épisode 11),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-27 19:04:06,Family Guy: Saison 11: Le cosmonaze (Épisode 10),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-27 19:02:04,Family Guy: Saison 11: La bible selon saint Peter (Épisode 9),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-27 19:01:01,Family Guy: Saison 11: D'amitié et d'eau fraîche (Épisode 8),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-27 10:06:45,"Family Guy: Saison 11: Qui vole un œuf, vole un bœuf (Épisode 14)",Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-27 09:45:23,Family Guy: Saison 11: Les massacres de la Saint-Valentin (Épisode 13),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-27 09:24:53,Family Guy: Saison 11: Épouse de seconde main (Épisode 12),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-27 09:04:00,Family Guy: Saison 11: La pièce de Brian (Épisode 11),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-27 08:40:08,Family Guy: Saison 11: Le cosmonaze (Épisode 10),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-27 08:21:15,Family Guy: Saison 11: La bible selon saint Peter (Épisode 9),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-27 08:14:54,Family Guy: Saison 11: D'amitié et d'eau fraîche (Épisode 8),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-26 22:02:28,Family Guy: Saison 11: D'amitié et d'eau fraîche (Épisode 8),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-26 21:41:26,Family Guy: Saison 11: Quand la mère se déchaîne (Épisode 7),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-26 21:09:16,Family Guy: Saison 11: La vengeance de Joe (Épisode 6),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-26 21:08:19,Family Guy: Saison 11: 200 épisodes plus tard (Épisode 5),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-26 20:47:40,Family Guy: Saison 11: AutoReverse (Épisode 4),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-26 20:26:49,Family Guy: Saison 11: Le vieil homme et le cancer (Épisode 3),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-26 20:05:31,Family Guy: Saison 11: Peter tout-puissant (Épisode 2),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-25 20:21:30,En taule : mode d'emploi,En taule,,Movie,,,,,,,unmatched,,False
2018-01-24 22:32:09,Ash vs. Evil Dead: Saison 2: Épisode 10 (Épisode 10),Ash vs. Evil Dead,Ash vs. Evil Dead,TV Show,,United States,"TV Action & Adventure, TV Comedies, TV Horror",3 Seasons,TV-MA,2018.0,exact,,False
2018-01-24 22:29:11,Ash vs. Evil Dead: Saison 2: Épisode 9 (Épisode 9),Ash vs. Evil Dead,Ash vs. Evil Dead,TV Show,,United States,"TV Action & Adventure, TV Comedies, TV Horror",3 Seasons,TV-MA,2018.0,exact,,False
2018-01-24 22:19:11,Ash vs. Evil Dead: Saison 2: Épisode 8 (Épisode 8),Ash vs. Evil Dead,Ash vs. Evil Dead,TV Show,,United States,"TV Action & Adventure, TV Comedies, TV Horror",3 Seasons,TV-MA,2018.0,exact,,False
2018-01-24 22:11:30,Ash vs. Evil Dead: Saison 2: Épisode 7 (Épisode 7),Ash vs. Evil Dead,Ash vs. Evil Dead,TV Show,,United States,"TV Action & Adventure, TV Comedies, TV Horror",3 Seasons,TV-MA,2018.0,exact,,False
2018-01-24 22:00:10,Ash vs. Evil Dead: Saison 2: Épisode 6 (Épisode 6),Ash vs. Evil Dead,Ash vs. Evil Dead,TV Show,,United States,"TV Action & Adventure, TV Comedies, TV Horror",3 Seasons,TV-MA,2018.0,exact,,False
2018-01-24 21:45:40,Ash vs. Evil Dead: Saison 2: Épisode 5 (Épisode 5),Ash vs. Evil Dead,Ash vs. Evil Dead,TV Show,,United States,"TV Action & Adventure, TV Comedies, TV Horror",3 Seasons,TV-MA,2018.0,exact,,False
2018-01-23 19:58:57,Ash vs. Evil Dead: Saison 2: Épisode 5 (Épisode 5),Ash vs. Evil Dead,Ash vs. Evil Dead,TV Show,,United States,"TV Action & Adventure, TV Comedies, TV Horror",3 Seasons,TV-MA,2018.0,exact,,False
2018-01-23 19:33:31,Ash vs. Evil Dead: Saison 2: Épisode 4 (Épisode 4),Ash vs. Evil Dead,Ash vs. Evil Dead,TV Show,,United States,"TV Action & Adventure, TV Comedies, TV Horror",3 Seasons,TV-MA,2018.0,exact,,False
2018-01-23 19:11:51,Ash vs. Evil Dead: Saison 2: Épisode 3 (Épisode 3),Ash vs. Evil Dead,Ash vs. Evil Dead,TV Show,,United States,"TV Action & Adventure, TV Comedies, TV Horror",3 Seasons,TV-MA,2018.0,exact,,False
2018-01-22 21:39:20,Ash vs. Evil Dead: Saison 2: Épisode 3 (Épisode 3),Ash vs. Evil Dead,Ash vs. Evil Dead,TV Show,,United States,"TV Action & Adventure, TV Comedies, TV Horror",3 Seasons,TV-MA,2018.0,exact,,False
2018-01-22 21:13:40,Ash vs. Evil Dead: Saison 2: Épisode 2 (Épisode 2),Ash vs. Evil Dead,Ash vs. Evil Dead,TV Show,,United States,"TV Action & Adventure, TV Comedies, TV Horror",3 Seasons,TV-MA,2018.0,exact,,False
2018-01-22 20:43:27,Ash vs. Evil Dead: Saison 2: Épisode 1 (Épisode 1),Ash vs. Evil Dead,Ash vs. Evil Dead,TV Show,,United States,"TV Action & Adventure, TV Comedies, TV Horror",3 Seasons,TV-MA,2018.0,exact,,False
2018-01-22 20:10:33,Ash vs. Evil Dead: Saison 1: Épisode 10 (Épisode 10),Ash vs. Evil Dead,Ash vs. Evil Dead,TV Show,,United States,"TV Action & Adventure, TV Comedies, TV Horror",3 Seasons,TV-MA,2018.0,exact,,False
2018-01-22 19:44:08,Ash vs. Evil Dead: Saison 1: Épisode 9 (Épisode 9),Ash vs. Evil Dead,Ash vs. Evil Dead,TV Show,,United States,"TV Action & Adventure, TV Comedies, TV Horror",3 Seasons,TV-MA,2018.0,exact,,False
